482955520630746,-2.1258404,-4.4713573,-8.465071
482955541970173,-2.122979,-4.4698467,-8.466605
482955561592725,-2.1187077,-4.4711876,-8.466959
482955581055954,-2.1200035,-4.4736295,-8.465337
482955602316736,-2.1236448,-4.4752474,-8.463596
482955622401632,-2.128373,-4.476628,-8.461664
482955642345381,-2.1310194,-4.477435,-8.460568
482955662346475,-2.1289263,-4.479412,-8.460039
482955682398454,-2.1252105,-4.4791703,-8.461105
482955700777152,-2.1236806,-4.481014,-8.460499
482955722368350,-2.1262066,-4.4839373,-8.458331
482955741732569,-2.128681,-4.4850183,-8.457134
482955761701111,-2.1273863,-4.483966,-8.458018
482955781538402,-2.1221063,-4.4856796,-8.45845
482955801554444,-2.1172965,-4.488326,-8.458226
482955821467777,-2.1183138,-4.489268,-8.45751
482955841160850,-2.124028,-4.489079,-8.456179
482955861028663,-2.1285558,-4.4890733,-8.455009
482955879597361,-2.1284962,-4.4898677,-8.454625
482955900845954,-2.1255295,-4.489448,-8.455588
482955920781215,-2.124497,-4.4892173,-8.455969
482955940626683,-2.1260266,-4.4932933,-8.453399
482955960562881,-2.1304564,-4.495293,-8.451206
482955980425954,-2.1306546,-4.4944644,-8.451615
482956000377100,-2.1250048,-4.4947004,-8.452921
482956020013402,-2.1188245,-4.4966493,-8.453441
482956039910277,-2.118642,-4.497693,-8.452942
482956059743611,-2.1222908,-4.498665,-8.451516
482956079679652,-2.1262248,-4.499391,-8.450118
482956099550381,-2.1277907,-4.499986,-8.449414
482956119495746,-2.1248145,-4.5013394,-8.449439
482956139361215,-2.1202898,-4.501762,-8.450362
482956159317465,-2.1194413,-4.503099,-8.449856
482956178021579,-2.1241317,-4.504102,-8.448123
482956199074288,-2.1272287,-4.5044937,-8.447138
482956219220954,-2.123989,-4.505587,-8.447396
482956239166579,-2.1181939,-4.5072303,-8.447974
482956259043350,-2.1144316,-4.5090594,-8.447941
482956278954131,-2.1156485,-4.512203,-8.445927
482956298846735,-2.1176257,-4.515083,-8.443915
482956318750537,-2.1162643,-4.5149655,-8.444285
482956338615485,-2.1121163,-4.5148563,-8.445425
482956358566215,-2.1079564,-4.5161552,-8.445745
482956378443610,-2.1062586,-4.517021,-8.445711
482956398346267,-2.108773,-4.5177407,-8.444695
