482865674270937,-32.0,72.0,21.0
482865694942603,-31.0,71.0,18.0
482865713651457,-30.0,72.0,20.0
482865733263957,-32.0,69.0,15.0
482865752795312,-31.0,68.0,18.0
482865772724947,-32.0,68.0,15.0
482865793347760,-31.0,69.0,15.0
482865813256926,-29.0,70.0,16.0
482865833175416,-32.0,69.0,17.0
482865853251041,-33.0,69.0,17.0
482865873167030,-31.0,69.0,18.0
482865893206353,-31.0,70.0,19.0
482865913169218,-33.0,70.0,19.0
482865933157916,-32.0,69.0,18.0
482865951811457,-31.0,69.0,16.0
482865971887551,-30.0,70.0,16.0
482865993292812,-33.0,69.0,18.0
482866012363280,-32.0,69.0,20.0
482866031784895,-34.0,70.0,18.0
482866051825572,-32.0,70.0,18.0
482866071219218,-32.0,69.0,17.0
482866092254530,-33.0,67.0,16.0
482866112256874,-30.0,68.0,20.0
482866132338124,-33.0,72.0,18.0
482866152349686,-32.0,71.0,19.0
482866172293645,-32.0,71.0,19.0
482866192343489,-33.0,71.0,20.0
482866212314009,-31.0,72.0,20.0
482866232325676,-31.0,70.0,19.0
482866252325728,-31.0,71.0,18.0
482866272263228,-31.0,70.0,20.0
482866290809530,-32.0,71.0,19.0
482866310303801,-31.0,72.0,16.0
482866331300624,-33.0,70.0,15.0
482866349811718,-32.0,71.0,19.0
482866370610936,-31.0,69.0,16.0
482866391529947,-32.0,68.0,16.0
482866410889530,-30.0,72.0,18.0
482866430804374,-33.0,70.0,19.0
482866450696613,-31.0,72.0,18.0
482866470594113,-31.0,69.0,19.0
482866490877655,-33.0,70.0,18.0
482866510403697,-32.0,71.0,19.0
482866530297343,-31.0,69.0,17.0
482866549687447,-30.0,69.0,18.0
482866569535051,-33.0,68.0,16.0
482866589818905,-33.0,69.0,17.0
482866609326978,-33.0,69.0,17.0
482866629220572,-33.0,69.0,17.0
482866648299738,-32.0,68.0,18.0
482866669033176,-31.0,66.0,14.0
482866689325884,-32.0,69.0,18.0
482866709106718,-32.0,69.0,18.0
482866728922186,-32.0,70.0,17.0
482866749194270,-30.0,69.0,15.0
482866769080415,-31.0,73.0,16.0
482866789408436,-31.0,70.0,16.0
482866808892811,-30.0,71.0,16.0
482866828788280,-33.0,70.0,17.0
482866848694165,-32.0,72.0,18.0
482866868591561,-33.0,68.0,16.0
482866888902447,-32.0,70.0,17.0
482866908392707,-32.0,72.0,17.0
482866928308020,-32.0,71.0,18.0
482866946826040,-32.0,70.0,16.0
482866968112811,-31.0,68.0,14.0
482866988423749,-32.0,69.0,17.0
482867007922447,-32.0,68.0,18.0
482867027809269,-32.0,69.0,17.0
482867047709426,-32.0,68.0,19.0
482867067600311,-32.0,67.0,19.0
482867087920363,-32.0,66.0,18.0
482867107415988,-33.0,67.0,18.0
482867127312655,-33.0,67.0,19.0
482867147212134,-34.0,66.0,19.0
482867166231092,-33.0,67.0,18.0
482867187416092,-33.0,64.0,15.0
482867206902655,-33.0,68.0,18.0
482867226804374,-35.0,67.0,17.0
482867245297290,-33.0,67.0,18.0
482867266606821,-33.0,63.0,16.0
482867286902186,-33.0,66.0,15.0
482867306408801,-34.0,66.0,17.0
482867325729165,-34.0,67.0,18.0
482867346198384,-33.0,64.0,16.0
482867366075988,-33.0,65.0,18.0
482867385269009,-34.0,64.0,18.0
482867405866665,-36.0,64.0,17.0
482867425781092,-35.0,64.0,19.0
482867445672134,-35.0,65.0,19.0
482867465587186,-35.0,65.0,18.0
482867485861509,-36.0,65.0,18.0
482867505341248,-34.0,64.0,18.0
482867523871926,-34.0,64.0,20.0
482867543767446,-35.0,61.0,16.0
482867565227863,-33.0,61.0,17.0
482867585336613,-34.0,62.0,18.0
482867604803436,-35.0,63.0,19.0
482867624593488,-34.0,64.0,17.0
482867644326509,-33.0,63.0,17.0
482867664188853,-34.0,62.0,16.0
482867684722967,-34.0,63.0,17.0
482867703727082,-34.0,62.0,18.0
482867723424530,-34.0,63.0,15.0
482867743286821,-34.0,62.0,17.0
482867763235363,-34.0,62.0,16.0
482867783315936,-35.0,63.0,17.0
482867803681144,-34.0,62.0,17.0
482867822354217,-34.0,62.0,16.0
482867843374790,-32.0,63.0,15.0
482867863197134,-33.0,62.0,16.0
482867883234790,-34.0,62.0,17.0
482867902283644,-34.0,62.0,17.0
482867921876613,-35.0,61.0,16.0
482867941738175,-33.0,62.0,16.0
482867961808592,-32.0,61.0,15.0
482867983310467,-33.0,63.0,17.0
482868001788488,-33.0,63.0,17.0
482868021882811,-32.0,63.0,15.0
482868042270884,-35.0,63.0,17.0
482868062325154,-36.0,63.0,20.0
482868082348279,-35.0,62.0,17.0
482868102338696,-35.0,64.0,19.0
482868120876977,-34.0,63.0,17.0
482868142350415,-34.0,61.0,16.0
482868162277498,-33.0,61.0,18.0
482868182242238,-35.0,62.0,18.0
482868202353019,-35.0,64.0,19.0
482868222270102,-36.0,65.0,19.0
482868242283071,-35.0,64.0,18.0
482868261645363,-34.0,64.0,19.0
482868282286665,-36.0,61.0,18.0
482868301458019,-35.0,64.0,19.0
482868321264321,-34.0,65.0,19.0
482868340348279,-34.0,64.0,17.0
482868360108956,-32.0,61.0,15.0
482868381493644,-34.0,63.0,16.0
482868399469321,-34.0,65.0,18.0
482868419687186,-34.0,62.0,14.0
482868440647811,-35.0,62.0,17.0
482868460553279,-34.0,65.0,18.0
482868480843540,-36.0,63.0,19.0
482868500348383,-34.0,63.0,19.0
482868520242550,-35.0,63.0,18.0
482868540155050,-35.0,62.0,18.0
482868560052394,-34.0,65.0,18.0
482868580358592,-35.0,63.0,18.0
482868599838800,-34.0,65.0,19.0
482868619747498,-34.0,63.0,19.0
482868639652394,-32.0,63.0,18.0
482868659538019,-34.0,64.0,19.0
482868678477081,-34.0,63.0,19.0
482868697956613,-33.0,61.0,15.0
482868719248800,-35.0,63.0,16.0
482868739134373,-34.0,64.0,18.0
482868759056613,-33.0,66.0,17.0
482868779331769,-34.0,63.0,18.0
482868798834998,-34.0,65.0,19.0
482868818734790,-34.0,65.0,16.0
482868838643071,-34.0,64.0,17.0
482868858542810,-35.0,66.0,19.0
482868878828852,-34.0,64.0,18.0
482868898348019,-33.0,65.0,19.0
482868918244165,-35.0,65.0,17.0
482868938127602,-35.0,64.0,17.0
482868958034790,-33.0,64.0,17.0
482868978341040,-34.0,65.0,18.0
482868996435258,-32.0,66.0,19.0
482869017733800,-32.0,63.0,15.0
482869037636821,-32.0,66.0,18.0
482869057547185,-33.0,67.0,18.0
482869077838175,-32.0,66.0,20.0
482869097336925,-33.0,67.0,18.0
482869117227862,-33.0,67.0,18.0
482869137146612,-32.0,67.0,17.0
482869157039477,-34.0,65.0,18.0
482869177455883,-31.0,67.0,17.0
482869196839269,-32.0,68.0,17.0
482869216741560,-31.0,69.0,18.0
482869236625883,-32.0,67.0,18.0
482869256537081,-32.0,67.0,17.0
482869276828279,-31.0,69.0,16.0
482869296614998,-32.0,69.0,18.0
482869315363904,-31.0,66.0,15.0
482869336143748,-30.0,66.0,16.0
482869356027862,-32.0,70.0,18.0
482869375219164,-33.0,69.0,15.0
482869396240519,-31.0,70.0,17.0
482869415732914,-33.0,71.0,15.0
482869435631456,-32.0,70.0,18.0
482869455525466,-32.0,71.0,18.0
482869475829581,-34.0,70.0,16.0
482869495340258,-30.0,71.0,17.0
482869515175466,-31.0,69.0,19.0
482869535263331,-33.0,70.0,19.0
482869555131821,-31.0,70.0,17.0
482869575509893,-31.0,70.0,19.0
482869593440362,-30.0,71.0,18.0
482869613761039,-30.0,67.0,15.0
482869634490310,-30.0,69.0,16.0
482869654248748,-31.0,70.0,18.0
482869674645779,-32.0,69.0,17.0
482869693747914,-29.0,69.0,18.0
482869713238435,-30.0,68.0,14.0
482869733309633,-30.0,68.0,16.0
482869753230623,-30.0,67.0,16.0
482869773423331,-29.0,68.0,19.0
482869793771091,-29.0,69.0,17.0
482869813293956,-32.0,70.0,18.0
482869832235154,-31.0,68.0,16.0
482869852409320,-31.0,67.0,15.0
482869872434529,-31.0,68.0,16.0
482869892287914,-30.0,71.0,16.0
482869911830154,-31.0,71.0,18.0
482869931727706,-31.0,69.0,15.0
482869951819164,-32.0,68.0,15.0
482869971955831,-31.0,69.0,16.0
482869992373070,-29.0,71.0,16.0
482870011823122,-32.0,69.0,17.0
482870032231560,-32.0,69.0,17.0
482870052248070,-32.0,70.0,19.0
482870072260310,-31.0,72.0,19.0
482870092293695,-33.0,69.0,18.0
482870112226664,-32.0,70.0,17.0
482870132306404,-34.0,70.0,19.0
482870152300102,-33.0,70.0,19.0
482870170924893,-32.0,70.0,18.0
482870192317862,-31.0,69.0,16.0
482870210299424,-33.0,70.0,19.0
482870232314893,-29.0,67.0,14.0
482870251626299,-32.0,70.0,18.0
482870272296039,-31.0,71.0,17.0
482870291327549,-31.0,72.0,18.0
482870311209268,-32.0,69.0,19.0
482870331120935,-32.0,71.0,18.0
482870351014529,-33.0,72.0,19.0
482870371301195,-32.0,72.0,18.0
482870389954268,-31.0,70.0,20.0
482870410699008,-31.0,69.0,16.0
482870430606560,-31.0,70.0,19.0
482870450513383,-30.0,71.0,18.0
482870470795466,-30.0,71.0,16.0
482870490310987,-32.0,71.0,18.0
482870508812862,-33.0,71.0,19.0
482870530134424,-31.0,68.0,15.0
482870550007081,-30.0,67.0,16.0
482870570303174,-32.0,71.0,17.0
482870589802966,-33.0,69.0,19.0
482870609711924,-30.0,70.0,17.0
482870629611508,-33.0,70.0,19.0
482870649499060,-33.0,71.0,19.0
482870669799737,-31.0,69.0,19.0
482870689310883,-33.0,71.0,18.0
482870709198278,-30.0,70.0,17.0
482870729079997,-32.0,70.0,19.0
482870749008903,-33.0,71.0,18.0
482870768176299,-32.0,72.0,17.0
482870788607237,-30.0,68.0,16.0
482870807295206,-34.0,71.0,18.0
482870828046872,-31.0,67.0,16.0
482870847925831,-31.0,68.0,16.0
482870868234216,-32.0,68.0,16.0
482870888038330,-32.0,69.0,18.0
482870907928955,-34.0,68.0,17.0
482870927834685,-33.0,69.0,19.0
482870946592601,-32.0,69.0,17.0
482870967543799,-31.0,67.0,13.0
482870987798539,-30.0,68.0,17.0
482871007694633,-33.0,70.0,18.0
482871027594320,-31.0,70.0,17.0
482871047496403,-33.0,70.0,19.0
482871067786612,-31.0,70.0,18.0
482871087287393,-32.0,70.0,18.0
482871105826247,-33.0,69.0,18.0
482871127093747,-32.0,69.0,14.0
482871147001403,-32.0,70.0,17.0
482871167299685,-32.0,70.0,18.0
482871186791716,-31.0,67.0,18.0
482871206705882,-32.0,69.0,18.0
482871226584060,-31.0,68.0,18.0
482871246488903,-33.0,69.0,18.0
482871266803330,-31.0,70.0,19.0
482871286290935,-31.0,71.0,18.0
482871306189112,-33.0,70.0,19.0
482871326081872,-31.0,70.0,17.0
482871345984789,-33.0,70.0,19.0
482871366300674,-30.0,70.0,20.0
482871384401091,-32.0,70.0,20.0
