482955682398454,-13.0,97.0,21.0
482955700777152,-12.0,95.0,22.0
482955722368350,-15.0,94.0,20.0
482955741732569,-13.0,97.0,22.0
482955761701111,-15.0,95.0,21.0
482955781538402,-14.0,96.0,21.0
482955801554444,-14.0,96.0,20.0
482955821467777,-16.0,93.0,22.0
482955841160850,-15.0,96.0,22.0
482955861028663,-15.0,96.0,21.0
482955879597361,-16.0,95.0,21.0
482955900845954,-15.0,90.0,18.0
482955920781215,-15.0,94.0,21.0
482955940626683,-14.0,96.0,22.0
482955960562881,-16.0,95.0,23.0
482955980425954,-15.0,95.0,22.0
482956000377100,-14.0,95.0,22.0
482956020013402,-15.0,96.0,23.0
482956039910277,-14.0,95.0,21.0
482956059743611,-15.0,94.0,22.0
482956079679652,-14.0,94.0,21.0
482956099550381,-15.0,95.0,21.0
482956119495746,-16.0,94.0,21.0
482956139361215,-13.0,95.0,23.0
482956159317465,-15.0,94.0,21.0
482956178021579,-14.0,96.0,21.0
482956199074288,-14.0,92.0,17.0
482956219220954,-15.0,95.0,23.0
482956239166579,-13.0,96.0,20.0
482956259043350,-15.0,96.0,21.0
482956278954131,-14.0,96.0,21.0
482956298846735,-14.0,96.0,22.0
482956318750537,-12.0,96.0,20.0
482956338615485,-13.0,96.0,21.0
482956358566215,-15.0,96.0,22.0
482956378443610,-16.0,95.0,22.0
482956398346267,-15.0,96.0,20.0
482956418242256,-15.0,96.0,21.0
482956438176840,-16.0,94.0,21.0
482956458146735,-16.0,94.0,20.0
482956476562985,-13.0,95.0,21.0
482956497811423,-15.0,90.0,18.0
482956516643298,-15.0,95.0,20.0
482956537606319,-14.0,95.0,17.0
482956556454808,-14.0,93.0,21.0
482956577132777,-15.0,94.0,20.0
482956597065537,-13.0,94.0,19.0
482956616958819,-15.0,93.0,20.0
482956636870485,-15.0,92.0,21.0
482956656747204,-15.0,93.0,20.0
482956676689287,-17.0,94.0,19.0
482956696536006,-16.0,94.0,20.0
482956716483558,-15.0,94.0,21.0
482956736344235,-15.0,92.0,20.0
482956755163246,-15.0,92.0,18.0
482956775010902,-14.0,90.0,19.0
482956796375225,-15.0,91.0,17.0
482956816213871,-13.0,91.0,19.0
482956836183194,-14.0,93.0,19.0
482956856000954,-15.0,92.0,19.0
482956876170746,-14.0,92.0,20.0
482956895982725,-14.0,91.0,19.0
482956915831839,-14.0,92.0,20.0
482956935791162,-14.0,93.0,19.0
482956955742985,-13.0,92.0,19.0
482956975446058,-14.0,91.0,17.0
482956995248610,-13.0,91.0,19.0
482957015092412,-14.0,92.0,18.0
482957034842621,-14.0,91.0,18.0
482957054684391,-13.0,91.0,19.0
482957073599860,-14.0,92.0,17.0
482957094652881,-14.0,88.0,15.0
482957113817777,-14.0,91.0,18.0
482957133738871,-17.0,91.0,18.0
482957153738558,-15.0,92.0,17.0
482957173773766,-17.0,92.0,16.0
482957193677673,-15.0,90.0,16.0
482957213879235,-16.0,92.0,18.0
482957233865433,-14.0,91.0,15.0
482957253847204,-19.0,92.0,16.0
482957273321943,-15.0,92.0,15.0
482957293788870,-17.0,91.0,15.0
482957312371943,-15.0,91.0,15.0
482957332344079,-17.0,91.0,17.0
482957352301631,-17.0,90.0,16.0
482957372015537,-16.0,91.0,16.0
482957392321579,-14.0,88.0,14.0
482957412371006,-16.0,91.0,18.0
482957432301370,-16.0,92.0,18.0
482957452399495,-19.0,89.0,19.0
482957472314131,-17.0,89.0,17.0
482957491501475,-16.0,91.0,17.0
482957512386527,-16.0,90.0,17.0
