482901534003996,-0.13023734,0.040938377,0.15193939
482901555360975,0.05523908,0.25881577,0.13946986
482901575375871,0.20709872,0.15465927,0.1770277
482901593777954,0.25447428,0.032942772,0.25004172
482901613786965,0.08667815,0.013069153,0.04172802
482901633827850,-0.15634286,0.26668167,0.35645723
482901653929933,-0.18951488,0.111460686,0.47847033
482901674614100,-0.016243815,0.058187485,0.22420669
482901693758944,0.1025331,0.19272327,0.01838684
482901713800871,0.29838526,0.12529755,0.17320132
482901733276079,0.14117134,0.041251183,0.4525349
482901753814465,-0.15813005,0.13507271,0.33955574
482901774008006,-0.25414455,0.261302,0.20322585
482901792487485,0.021396399,0.053962708,0.16298342
482901813240662,0.30224586,0.010570526,0.07282615
482901832338944,0.1541574,0.13823414,0.2170527
482901852353371,0.02157414,0.11710739,0.40981293
482901873801340,-0.17546642,0.16448975,0.5160973
482901892269048,-0.09813368,0.14510536,0.2509575
482901912431756,0.06742549,0.06397343,8.351803E-4
482901932395298,0.27753043,0.11229515,0.037852526
482901952369829,0.14631689,0.12242031,0.37674594
482901972405246,-0.14955664,0.19857502,0.5251076
482901992305767,-0.19784403,0.15983582,0.32094526
482902012327173,0.096232176,-0.0197258,0.012431145
482902032346392,0.26075172,0.18146992,0.07595801
482902052355350,0.14633322,0.16994572,0.39843345
482902072359152,0.01658523,-0.02864647,0.3358493
482902090990246,-0.25918078,0.2614317,0.38855505
482902112403475,-0.08562112,0.2629547,0.283453
482902131176235,0.19239831,0.046545982,0.14788342
482902150659673,0.2821393,0.052557945,0.067504644
482902172327277,0.08917844,0.07256508,0.32599258
482902192349569,-0.21860301,0.15103245,0.49617624
482902210677694,-0.20975137,0.17652035,0.38469958
482902232379621,0.12487841,0.09763241,0.003965378
482902251691964,0.27171028,0.16808414,0.10887003
482902272362225,0.15973222,-0.0059452057,0.37992454
482902291471391,-0.09027159,0.10461521,0.4171102
482902311273996,-0.19789815,0.28334236,0.24052429
482902331165662,0.03651941,0.073513985,0.23435235
482902351057693,0.23719108,-0.03832531,0.17714453
482902371491027,0.22328448,0.13588428,0.076791525
482902389498058,0.007327795,0.17931652,0.29839253
482902410495246,-0.15548432,0.07980347,0.5438912
482902430659152,-0.03463173,0.050938606,0.19432306
482902450566964,0.09665632,0.24255562,0.32353067
482902470862121,0.13498187,0.053189278,0.27167773
482902490391079,0.0058391094,0.101408005,0.22488713
482902510259100,0.053874016,0.14726543,0.24266648
482902530159621,0.08169305,0.022361755,0.3092091
482902550064725,0.028350115,0.10165596,0.2175951
482902570357433,-0.017191648,0.2935896,0.24244618
482902589866339,0.07349813,0.07791233,0.26729488
482902609758631,0.008945823,-0.018062592,0.32782912
482902629664152,0.061363697,0.13582706,0.23463511
482902649554620,0.016507506,0.21253395,0.36561847
482902669857068,0.09016371,0.11212921,0.22170329
482902687966391,0.011884809,0.12931347,0.31313372
482902709260454,0.062267423,0.15574455,0.27449965
482902729161027,0.06799781,0.06484985,0.28445768
482902749056600,0.07398033,0.088933945,0.21989822
482902769357745,-0.017044663,0.21601963,0.29585767
482902788871443,-1.1897087E-4,0.09384346,0.3175614
482902808775141,0.04733455,0.034111977,0.16649866
482902828806183,0.035838127,0.18254948,0.16625619
482902848557954,0.047883987,0.09568977,0.34350085
482902868844464,0.0715332,0.11953449,0.24342227
482902888359308,-0.038942575,0.22556305,0.29612708
482902908256912,0.09409726,0.09627533,0.19137287
482902928159829,-0.03921497,0.019442558,0.2970698
482902948054516,0.06829202,0.067549706,0.18627
482902968347797,0.019688368,0.23007488,0.22713232
482902986461860,0.018010497,0.12467575,0.4424076
482903007757693,0.060718417,0.038614273,0.22905993
482903027650297,0.0044116974,0.15137005,0.18214679
482903047555610,0.037629128,0.122229576,0.30114508
482903067857849,0.074718595,0.09614086,0.40145898
482903087364256,0.0051288605,0.07762241,0.10950899
482903107251183,0.027772307,0.1205101,0.22224855
482903127175662,0.09024382,0.10964775,0.34885502
482903147055662,0.027795792,0.25147343,0.4570527
482903167364256,0.01552403,0.10622597,0.0735662
482903186849881,0.0678817,0.08435249,0.17556
482903206745662,0.035959125,0.038693428,0.3321278
482903226649881,0.010056734,0.20949078,0.35771275
482903246557589,0.011215448,0.10987091,0.14301968
482903266848526,0.025834918,0.097886086,0.3249247
482903286349360,0.07483256,0.15529823,0.41907167
482903304853370,0.083233595,0.019400597,0.18295288
482903326345193,0.014020324,0.21634388,0.15191436
482903346043579,-0.02178979,0.1731844,0.33880758
482903366351026,0.062081575,0.113741875,0.40432715
482903385849151,0.070369124,0.016972542,0.091031075
482903405874308,0.030240178,0.22065735,0.21218371
482903425725245,0.030723333,0.11438942,0.24400711
482903445705506,0.0623343,0.100128174,0.29607964
482903466122328,0.0101777315,0.16576672,0.26099896
482903485221131,0.017837524,0.105792046,0.1774385
482903504870141,0.0629586,0.11189842,0.19836688
482903525167433,0.047773242,0.19116211,0.36298513
482903544767120,0.069101095,0.048496246,0.2781372
482903565256860,-0.01768148,0.06070614,0.14220119
482903583745766,0.037639976,0.14156914,0.23269057
482903603348266,0.03965795,0.23924255,0.33756018
482903623732797,0.033239722,0.062332153,0.2620039
482903643748891,0.036452174,0.079624176,0.1686387
482903663741183,0.053497553,0.21825123,0.26990604
482903683695870,0.055750012,0.22494411,0.53041697
482903703910245,0.02292955,0.03122425,0.1700871
482903723743630,0.05914378,0.09158516,0.18007874
482903743671391,0.084937215,0.14912796,0.2925222
482903763815349,-0.023175359,0.23544598,0.45752144
482903783632693,0.055510044,0.07782364,0.19049263
482903802417224,0.02853024,0.02050972,0.2213304
482903822318214,0.08971715,0.1426878,0.27431393
482903842325297,0.004482627,0.16436768,0.30211258
482903862466912,0.037115097,0.05658245,0.088395596
482903882277432,0.02097845,0.06599808,0.22750139
482903901839307,0.06867206,0.2503357,0.36416173
482903922323526,0.029024124,0.082855225,0.25302267
482903942434360,0.024981618,0.09241295,0.12817168
482903962393526,0.05242896,0.23101902,0.27699447
482903982322745,0.08019638,0.15343761,0.40316796
482904002330505,0.011937141,0.084261894,0.3095417
482904022428266,0.004168749,0.11569691,0.11237836
482904042331651,0.027910829,0.14344883,0.26922607
482904062349724,0.08889234,0.15687561,0.40744853
482904082434880,0.006706476,0.049264908,0.20388103
482904102388266,0.02837503,0.15008068,0.16453123
482904121031599,0.061187267,0.16170311,0.22128463
482904142344724,0.116809964,0.07042599,0.39809322
482904162459307,0.0015591383,0.16237545,0.32051277
482904180552537,-0.03380227,0.08436775,0.20407176
482904200358214,0.06639063,0.13918114,0.10696983
482904221892953,0.019575596,0.16461372,0.25817347
482904240418005,0.01672554,0.020479202,0.3283856
482904260731859,0.015630364,0.10707283,0.2256465
482904281321859,0.052577138,0.1817627,0.23775268
482904301223839,0.05991733,0.14344883,0.3549533
482904321122797,0.006583452,0.1101532,0.33778763
482904341020974,0.07394791,0.07510376,0.13216972
482904361319307,-0.044705987,0.18776798,0.18374896
482904380821755,0.014200926,0.0842123,0.37922788
482904400747693,0.05315137,0.08190155,0.36421204
482904420620297,0.09575081,0.18751717,0.076131105
482904440535141,0.038603783,0.12736893,0.2949376
482904460815818,0.050206304,0.15163612,0.4375589
482904480310453,0.009398818,0.10649204,0.20893312
482904498830870,0.008554459,0.13533592,0.16818905
482904520117953,0.095938444,0.049054146,0.1907475
482904540022849,-0.016708255,0.13701153,0.26134634
482904560315505,0.04420328,0.17705727,0.3278098
482904579812276,0.12188327,0.03384781,0.31723237
482904599711078,0.032797217,0.18780994,0.16402674
482904619615505,0.019012451,0.26198578,0.28123236
482904639513995,0.007967591,-0.014312744,0.31297588
482904659816807,0.06938422,9.2697144E-4,0.29106092
482904679310349,0.047874928,0.23407078,0.20872092
